attack_id,image_id,filename,target_class,class_id,clean_detected,clean_confidence,clean_iou,clean_total_detections,clean_best_same_class_confidence,clean_best_same_class_iou,attacked_detected,attacked_confidence,attacked_iou,attacked_total_detections,attacked_best_same_class_confidence,attacked_best_same_class_iou,confidence_drop,iou_drop,detection_count_change,patch_filename,patch_size_pixels,patch_scale,patch_center_x,patch_center_y,eligible_for_asr,attack_success
attack_04,1532,000000001532.jpg,car,3,Yes,0.829359,0.9407334512612511,9,0.829359,0.9407334512612511,Yes,0.8154,0.9400347397910224,7,0.8154,0.9400347397910224,0.013958999999999944,0.0006987114702287078,-2,diffusion_patch_04.png,35,0.3,322.745,420.84999999999997,Yes,No
attack_04,7281,000000007281.jpg,person,1,Yes,0.794244,0.5828415915688726,10,0.794244,0.5828415915688726,Yes,0.744396,0.5621585372304354,10,0.744396,0.5621585372304354,0.049848,0.0206830543384372,0,diffusion_patch_04.png,39,0.3,409.055,216.17000000000002,Yes,No
attack_04,8211,000000008211.jpg,person,1,Yes,0.909213,0.9400494002274575,6,0.909213,0.9400494002274575,Yes,0.910003,0.9406463992910928,6,0.910003,0.9406463992910928,-0.0007899999999999574,-0.0005969990636353062,0,diffusion_patch_04.png,25,0.3,368.23,278.495,Yes,No
attack_04,8690,000000008690.jpg,person,1,Yes,0.794822,0.9443649010179582,4,0.794822,0.9443649010179582,Yes,0.753181,0.9344546723993357,5,0.753181,0.9344546723993357,0.04164100000000004,0.009910228618622563,1,diffusion_patch_04.png,64,0.3,244.10999999999999,207.72,Yes,No
attack_04,10363,000000010363.jpg,car,3,Yes,0.730598,0.8646917669799248,4,0.730598,0.8646917669799248,Yes,0.826922,0.7081904544118545,3,0.826922,0.7081904544118545,-0.09632400000000008,0.15650131256807032,-1,diffusion_patch_04.png,100,0.3,365.41499999999996,194.08499999999998,Yes,No
attack_04,11197,000000011197.jpg,car,3,Yes,0.884039,0.9282278561553592,15,0.884039,0.9282278561553592,Yes,0.880513,0.9110620826281329,13,0.880513,0.9110620826281329,0.003526000000000029,0.017165773527226258,-2,diffusion_patch_04.png,12,0.3,443.135,173.845,Yes,No
attack_04,15338,000000015338.jpg,car,3,Yes,0.283718,0.8596497750230144,5,0.283718,0.8596497750230144,Yes,0.296168,0.858944419410252,5,0.296168,0.858944419410252,-0.012449999999999961,0.000705355612762415,0,diffusion_patch_04.png,8,0.3,16.325,200.885,Yes,No
attack_04,16228,000000016228.jpg,person,1,No,0.0,0.0,22,0.305363,0.05608193582362206,No,0.0,0.0,21,0.595746,0.047122126540022485,0.0,0.0,-1,diffusion_patch_04.png,38,0.3,321.0,229.5,No,No
attack_04,17029,000000017029.jpg,car,3,Yes,0.46231,0.8679071163974804,6,0.46231,0.8679071163974804,Yes,0.665097,0.8734618729104932,5,0.665097,0.8734618729104932,-0.20278700000000005,-0.005554756513012737,-1,diffusion_patch_04.png,46,0.3,312.81000000000006,102.115,Yes,No
attack_04,17178,000000017178.jpg,car,3,Yes,0.79733,0.9698684451258696,5,0.79733,0.9698684451258696,Yes,0.865983,0.9677803584638851,6,0.865983,0.9677803584638851,-0.06865299999999996,0.0020880866619844562,1,diffusion_patch_04.png,62,0.3,536.865,267.595,Yes,No
attack_04,17207,000000017207.jpg,car,3,No,0.0,0.0,6,0.804617,0.0,No,0.0,0.0,7,0.801545,0.0,0.0,0.0,1,diffusion_patch_04.png,47,0.3,560.345,200.34,No,No
attack_04,17627,000000017627.jpg,car,3,Yes,0.751161,0.7428457504948531,14,0.751161,0.7428457504948531,Yes,0.792894,0.6414742688159085,13,0.792894,0.6414742688159085,-0.04173300000000002,0.10137148167894461,-1,diffusion_patch_04.png,28,0.3,88.805,280.51,Yes,No
attack_04,22705,000000022705.jpg,person,1,Yes,0.884847,0.9828470376241041,6,0.884847,0.9828470376241041,Yes,0.870253,0.9762157122662378,6,0.870253,0.9762157122662378,0.014593999999999996,0.006631325357866258,0,diffusion_patch_04.png,66,0.3,253.275,346.0,Yes,No
attack_04,22755,000000022755.jpg,car,3,Yes,0.456685,0.7784173134332392,2,0.456685,0.7784173134332392,Yes,0.418907,0.8132705654827082,2,0.418907,0.8132705654827082,0.037778000000000034,-0.034853252049468986,0,diffusion_patch_04.png,8,0.3,391.665,241.0,Yes,No
attack_04,23272,000000023272.jpg,car,3,Yes,0.37413,0.8230163659157118,2,0.37413,0.8230163659157118,Yes,0.415322,0.6231813225331937,2,0.415322,0.6231813225331937,-0.041192000000000006,0.19983504338251812,0,diffusion_patch_04.png,111,0.3,249.73,185.57000000000002,Yes,No
attack_04,25424,000000025424.jpg,person,1,Yes,0.885432,0.9531462099941234,3,0.885432,0.9531462099941234,Yes,0.901339,0.9624288807795313,3,0.901339,0.9624288807795313,-0.015907000000000004,-0.009282670785407898,0,diffusion_patch_04.png,56,0.3,222.93,441.96,Yes,No
attack_04,25603,000000025603.jpg,person,1,Yes,0.75815,0.9493128630763475,18,0.75815,0.9493128630763475,Yes,0.834174,0.8008478260991528,18,0.834174,0.8008478260991528,-0.07602399999999998,0.1484650369771947,0,diffusion_patch_04.png,91,0.3,481.435,262.065,Yes,No
attack_04,26204,000000026204.jpg,car,3,Yes,0.890688,0.944699204251243,14,0.890688,0.944699204251243,Yes,0.911899,0.9422157779565691,14,0.911899,0.9422157779565691,-0.02121099999999998,0.002483426294673907,0,diffusion_patch_04.png,27,0.3,227.68,287.145,Yes,No
attack_04,32334,000000032334.jpg,person,1,Yes,0.435862,0.9443829041988911,13,0.435862,0.9443829041988911,Yes,0.8698,0.6337337374469878,13,0.8698,0.6337337374469878,-0.433938,0.31064916675190335,0,diffusion_patch_04.png,123,0.3,434.155,240.0,Yes,No
attack_04,33005,000000033005.jpg,person,1,Yes,0.818226,0.9379591670042194,2,0.818226,0.9379591670042194,Yes,0.829913,0.9437343251135062,2,0.829913,0.9437343251135062,-0.011687000000000003,-0.005775158109286749,0,diffusion_patch_04.png,17,0.3,301.375,241.775,Yes,No
attack_04,33221,000000033221.jpg,person,1,Yes,0.862511,0.9554393549633706,11,0.862511,0.9554393549633706,Yes,0.887389,0.9686768654522747,11,0.887389,0.9686768654522747,-0.024877999999999956,-0.013237510488904092,0,diffusion_patch_04.png,40,0.3,76.33,217.27,Yes,No
attack_04,40083,000000040083.jpg,car,3,Yes,0.958043,0.964778753221616,10,0.958043,0.964778753221616,Yes,0.912033,0.9560597226173074,10,0.912033,0.9560597226173074,0.046009999999999995,0.008719030604308564,0,diffusion_patch_04.png,22,0.3,194.07,172.76500000000001,Yes,No
attack_04,43737,000000043737.jpg,car,3,Yes,0.352254,0.8053425705343887,5,0.352254,0.8053425705343887,No,0.0,0.0,4,0.673213,0.26250875198952645,0.352254,0.8053425705343887,-1,diffusion_patch_04.png,11,0.3,151.79000000000002,435.09,Yes,Yes
attack_04,44590,000000044590.jpg,car,3,No,0.0,0.0,26,0.0,0.0,No,0.0,0.0,24,0.0,0.0,0.0,0.0,-2,diffusion_patch_04.png,17,0.3,606.51,106.215,No,No
attack_04,46048,000000046048.jpg,person,1,Yes,0.842076,0.9675641193241713,5,0.842076,0.9675641193241713,Yes,0.805981,0.6153132632337882,5,0.805981,0.6153132632337882,0.0360950000000001,0.3522508560903831,0,diffusion_patch_04.png,29,0.3,455.015,205.435,Yes,No
attack_04,50811,000000050811.jpg,person,1,Yes,0.902235,0.9746017485888987,9,0.902235,0.9746017485888987,Yes,0.919647,0.9768497264507567,9,0.919647,0.9768497264507567,-0.017411999999999983,-0.0022479778618580415,0,diffusion_patch_04.png,118,0.3,269.115,278.655,Yes,No
attack_04,51610,000000051610.jpg,person,1,Yes,0.919891,0.9689365573022511,4,0.919891,0.9689365573022511,Yes,0.878348,0.9609662079436551,4,0.878348,0.9609662079436551,0.041543,0.007970349358596085,0,diffusion_patch_04.png,73,0.3,468.07500000000005,249.89,Yes,No
attack_04,52412,000000052412.jpg,car,3,No,0.0,0.0,2,0.416128,0.0027113051818364194,No,0.0,0.0,3,0.425417,0.0027717696696113086,0.0,0.0,1,diffusion_patch_04.png,70,0.3,320.0,309.0,No,No
attack_04,53529,000000053529.jpg,person,1,Yes,0.282876,0.7963533220749549,3,0.282876,0.7963533220749549,No,0.0,0.0,3,0.0,0.0,0.282876,0.7963533220749549,0,diffusion_patch_04.png,27,0.3,97.035,169.185,Yes,Yes
attack_04,54967,000000054967.jpg,car,3,No,0.0,0.0,21,0.848769,0.18049524337097445,No,0.0,0.0,21,0.812561,0.17918081185907692,0.0,0.0,0,diffusion_patch_04.png,16,0.3,96.0,447.0,No,No
attack_04,55150,000000055150.jpg,car,3,Yes,0.682534,0.6321870715084461,16,0.682534,0.6321870715084461,Yes,0.266322,0.5695537947019669,15,0.266322,0.5695537947019669,0.41621199999999997,0.06263327680647923,-1,diffusion_patch_04.png,61,0.3,537.785,197.04500000000002,Yes,No
