image_name,attack_id,target_class,gt_x1,gt_y1,gt_x2,gt_y2,clean_detected,clean_class,clean_confidence,clean_iou,patched_detected,patched_class,patched_confidence,patched_iou,eligible,attack_success,confidence_drop,iou_drop,both_valid
000000001296.jpg,attack_02,person,7.16,1.57,427.0,635.84,True,person,0.9504972696304321,0.9765772965561847,True,person,0.922727108001709,0.9759573171692942,True,False,0.027770161628723145,0.0006199793868905124,True
000000001353.jpg,attack_02,person,138.58,198.11,266.63,382.65,True,person,0.7573936581611633,0.8224125095087305,True,person,0.7467809319496155,0.8240579348843098,True,False,0.010612726211547852,-0.0016454253755793236,True
000000001532.jpg,attack_02,car,225.05,361.7,420.44,480.0,True,car,0.9069607853889465,0.9269706053637695,True,car,0.7795658707618713,0.9254830493218169,True,False,0.1273949146270752,0.001487556041952609,True
000000005001.jpg,attack_02,person,354.88,91.69,517.75,470.29,True,person,0.9012307524681091,0.8987788857486837,True,person,0.9023800492286682,0.8916839904969144,True,False,-0.001149296760559082,0.007094895251769318,True
000000005193.jpg,attack_02,person,1.91,89.78,218.71,420.22,True,person,0.9012645483016968,0.9379787953634535,True,person,0.9330055117607117,0.9488705210621143,True,False,-0.03174096345901489,-0.010891725698660815,True
000000009590.jpg,attack_02,person,0.0,52.78,237.01,427.0,True,person,0.8688108921051025,0.9525773245348471,True,person,0.9422780871391296,0.953891511506126,True,False,-0.0734671950340271,-0.0013141869712789411,True
000000012120.jpg,attack_02,person,1.0,0.0,639.0,289.0,False,,,,False,,,,False,False,,,False
000000015338.jpg,attack_02,car,0.0,187.2,32.65,214.57,True,car,0.4664219319820404,0.8751715962496808,True,car,0.3960669934749603,0.8643925042852482,True,False,0.07035493850708008,0.010779091964432608,True
000000017207.jpg,attack_02,car,482.06,82.4,638.63,318.28,True,car,0.7866461873054504,0.9707472302473558,True,car,0.4618740379810333,0.9709259376762928,True,False,0.3247721493244171,-0.0001787074289369972,True
000000018770.jpg,attack_02,person,173.91,0.72,640.0,422.93,True,person,0.9419505000114441,0.9042763966165754,True,person,0.9375357031822205,0.9053887213537561,True,False,0.004414796829223633,-0.0011123247371807032,True
000000018837.jpg,attack_02,car,591.1,254.64,624.5,301.66999999999996,True,car,0.689959704875946,0.667433575542689,True,car,0.6360030770301819,0.599739091527999,True,False,0.05395662784576416,0.06769448401469003,True
000000021839.jpg,attack_02,car,0.0,456.46,32.44,518.59,True,car,0.5836067795753479,0.8795727913636595,True,car,0.4690471887588501,0.7911910361589549,True,False,0.1145595908164978,0.08838175520470459,True
000000024243.jpg,attack_02,person,41.88,60.24,307.11,473.66,True,person,0.965063750743866,0.9822351445508404,True,person,0.960141658782959,0.981766651346661,True,False,0.004922091960906982,0.00046849320417940987,True
000000025393.jpg,attack_02,car,19.79,198.03,69.71000000000001,240.24,True,car,0.8831180930137634,0.6675792544432304,True,car,0.8556559681892395,0.6723462131597285,True,False,0.027462124824523926,-0.004766958716498126,True
000000026926.jpg,attack_02,car,134.13,159.86,208.58999999999997,245.14000000000001,True,car,0.6918380260467529,0.8130104369389005,True,car,0.5648380517959595,0.8296246386062769,True,False,0.12699997425079346,-0.01661420166737637,True
000000033759.jpg,attack_02,person,77.02,56.48,269.07,449.81,True,person,0.9550224542617798,0.9688278600123654,True,person,0.9535741209983826,0.9685236314849487,True,False,0.0014483332633972168,0.0003042285274167389,True
000000033854.jpg,attack_02,car,0.96,217.83,269.28,420.75,True,car,0.8563085198402405,0.9339940339529406,True,car,0.5524076819419861,0.9381044045292195,True,False,0.3039008378982544,-0.004110370576278943,True
000000035682.jpg,attack_02,person,96.36,2.97,353.8,309.31,True,person,0.9526615738868713,0.8992237662981298,True,person,0.9337031841278076,0.903739106750338,True,False,0.01895838975906372,-0.004515340452208139,True
000000040083.jpg,attack_02,car,134.63,136.24,253.51,209.29000000000002,True,car,0.9383002519607544,0.9680458792840791,True,car,0.9323480129241943,0.9679420081395433,True,False,0.005952239036560059,0.00010387114453580537,True
000000041633.jpg,attack_02,car,561.27,326.88,627.7,371.01,True,car,0.8103047013282776,0.7193968169949717,True,car,0.7982324361801147,0.7501259516285216,True,False,0.012072265148162842,-0.03072913463354987,True
000000050380.jpg,attack_02,person,331.04,0.0,551.74,422.04,True,person,0.9661116003990173,0.9821675740600719,True,person,0.9615519642829895,0.9818048475456831,True,False,0.004559636116027832,0.00036272651438884473,True
000000053626.jpg,attack_02,person,124.93,139.7,222.42000000000002,386.78999999999996,True,person,0.9349508285522461,0.9639704990086021,True,person,0.9328486323356628,0.9663427604213185,True,False,0.002102196216583252,-0.0023722614127164032,True
000000054967.jpg,attack_02,car,0.0,421.0,192.0,473.0,False,,,,False,,,,False,False,,,False
000000065350.jpg,attack_02,car,54.03,1.13,266.57,85.67999999999999,True,car,0.33037981390953064,0.7850882690193508,True,car,0.7232279181480408,0.6900510855518119,True,False,-0.39284810423851013,0.09503718346753887,True
000000065485.jpg,attack_02,car,7.36,34.36,640.0,364.0,False,,,,False,,,,False,False,,,False
000000066706.jpg,attack_02,person,357.29,58.71,496.99,497.03999999999996,False,,,,False,,,,False,False,,,False
000000067616.jpg,attack_02,car,391.31,339.93,537.21,444.49,True,car,0.9056432247161865,0.9674404127826259,True,car,0.9013090133666992,0.9690349290584594,True,False,0.004334211349487305,-0.001594516275833513,True
000000073533.jpg,attack_02,person,6.49,32.97,467.08,480.0,True,person,0.4878842234611511,0.9404344784161099,True,person,0.27492278814315796,0.9257448090922076,True,False,0.21296143531799316,0.014689669323902366,True
000000074058.jpg,attack_02,person,27.67,158.53,102.07000000000001,334.65,True,person,0.800534725189209,0.6499109187652559,True,person,0.783214271068573,0.5575587291062909,True,False,0.017320454120635986,0.09235218965896497,True
000000078823.jpg,attack_02,car,9.29,160.0,475.87,474.84,True,car,0.9285884499549866,0.9540416240989997,True,car,0.9384148716926575,0.9527584052965216,True,False,-0.009826421737670898,0.0012832188024781699,True
000000082085.jpg,attack_02,person,69.68,177.61,115.0,335.88,True,person,0.8858630061149597,0.6469147183455547,True,person,0.8901914358139038,0.6265875422044289,True,False,-0.004328429698944092,0.02032717614112578,True
000000086220.jpg,attack_02,car,134.24,209.08,445.45,335.6,True,car,0.9548596143722534,0.9712242641849551,True,car,0.9537227749824524,0.971736962694464,True,False,0.0011368393898010254,-0.0005126985095088576,True
000000093353.jpg,attack_02,person,3.24,98.16,300.94,477.84000000000003,True,person,0.874123215675354,0.9783547014043255,True,person,0.8488893508911133,0.9779336450939815,True,False,0.025233864784240723,0.00042105631034394797,True
000000096825.jpg,attack_02,person,289.54,239.99,355.39,403.5,True,person,0.9006497859954834,0.742854889530054,True,person,0.8973890542984009,0.7498241386681772,True,False,0.0032607316970825195,-0.006969249138123246,True
000000097679.jpg,attack_02,person,274.55,220.36,322.08000000000004,256.22,True,person,0.5804762244224548,0.7140414830868526,True,person,0.6022931933403015,0.7010964861230904,True,False,-0.02181696891784668,0.012944996963762168,True
000000097924.jpg,attack_02,person,106.07,124.94,233.70999999999998,355.06,True,person,0.9354532957077026,0.813955799545111,True,person,0.9327493906021118,0.8103658793621755,True,False,0.0027039051055908203,0.0035899201829354688,True
000000098853.jpg,attack_02,person,0.0,0.0,426.0,179.0,False,,,,False,,,,False,False,,,False
000000099024.jpg,attack_02,person,1.09,0.82,340.56,204.28,True,person,0.96138995885849,0.9681429673222374,True,person,0.9598172307014465,0.9692365384150263,True,False,0.001572728157043457,-0.0010935710927889586,True
000000102411.jpg,attack_02,car,1.11,198.53,38.82,293.90999999999997,True,car,0.337518572807312,0.8805273882479463,True,car,0.8514278531074524,0.8834385152549551,True,False,-0.5139092803001404,-0.002911127007008796,True
000000111036.jpg,attack_02,car,251.48,3.01,424.65999999999997,141.54999999999998,True,car,0.9081559181213379,0.9761209688160581,True,car,0.8530053496360779,0.9803236806002165,True,False,0.05515056848526001,-0.0042027117841583195,True
000000111086.jpg,attack_02,car,299.68,206.97,455.57,310.65,True,car,0.5939234495162964,0.9289605830745472,True,car,0.36736011505126953,0.8984731243103955,True,False,0.22656333446502686,0.03048745876415171,True
000000114770.jpg,attack_02,car,148.2,139.39,533.87,334.39,True,car,0.2804039716720581,0.8950999002989026,True,car,0.30891311168670654,0.9041003331762079,True,False,-0.028509140014648438,-0.009000432877305231,True
000000115870.jpg,attack_02,person,185.68,243.13,620.6600000000001,426.0,True,person,0.27994418144226074,0.9067739603922452,True,person,0.9340150952339172,0.9021341426630942,True,False,-0.6540709137916565,0.004639817729151008,True
000000122166.jpg,attack_02,car,158.18,264.32,323.15999999999997,417.38,True,car,0.9429773688316345,0.9650125756527463,True,car,0.9244188070297241,0.9698345428902215,True,False,0.0185585618019104,-0.004821967237475189,True
000000126592.jpg,attack_02,car,316.91,269.85,509.19000000000005,327.44000000000005,True,car,0.9338723421096802,0.8587956872942494,True,car,0.9349432587623596,0.8647881336219698,True,False,-0.0010709166526794434,-0.0059924463277204465,True
000000127263.jpg,attack_02,car,501.43,106.88,640.0,174.39999999999998,True,car,0.7331520915031433,0.9422190679508347,True,car,0.578689694404602,0.9359210379819104,True,False,0.15446239709854126,0.006298029968924257,True
000000131556.jpg,attack_02,person,228.51,86.1,607.16,300.26,False,,,,False,,,,False,False,,,False
000000134886.jpg,attack_02,car,429.35,373.47,493.22,434.33000000000004,True,car,0.7517223358154297,0.9454514082744092,True,car,0.5414620041847229,0.9362838618303282,True,False,0.2102603316307068,0.00916754644408102,True
000000135410.jpg,attack_02,car,154.07,221.97,379.38,315.78,True,car,0.3663833737373352,0.9682158157213303,True,car,0.5068941116333008,0.6588299054118777,True,False,-0.14051073789596558,0.3093859103094526,True
000000136715.jpg,attack_02,car,507.72,45.77,639.88,314.84,True,car,0.5088937282562256,0.8063740757120423,True,car,0.4200769066810608,0.9070298183040669,True,False,0.0888168215751648,-0.10065574259202459,True
000000137727.jpg,attack_02,car,582.84,194.84,615.34,223.83,True,car,0.6991502642631531,0.725358807427933,True,car,0.7803969979286194,0.7194059586348714,True,False,-0.08124673366546631,0.0059528487930615714,True
000000138979.jpg,attack_02,car,312.4,174.06,640.0,420.5,True,car,0.8344132900238037,0.9589462450314243,True,car,0.7972719669342041,0.9597249244037608,True,False,0.03714132308959961,-0.0007786793723364438,True
000000142620.jpg,attack_02,person,269.96,5.74,629.91,420.26,True,person,0.9549785256385803,0.9442230215954663,True,person,0.945838987827301,0.9475563065009692,True,False,0.009139537811279297,-0.003333284905502887,True
000000142790.jpg,attack_02,person,258.25,143.36,423.65999999999997,267.54,True,person,0.8642289638519287,0.9434334797274393,True,person,0.8417316675186157,0.9513426675886896,True,False,0.02249729633331299,-0.007909187861250278,True
000000147223.jpg,attack_02,car,1.55,156.34,149.74,293.65999999999997,True,car,0.9453469514846802,0.9483000642940256,True,car,0.9323926568031311,0.9482488917798638,True,False,0.012954294681549072,5.1172514161756943e-05,True
000000150265.jpg,attack_02,person,122.25,375.37,322.15999999999997,629.9300000000001,True,person,0.9421140551567078,0.9276373725446434,True,person,0.9402920603752136,0.929710910516412,True,False,0.0018219947814941406,-0.0020735379717685687,True
000000151820.jpg,attack_02,person,342.9,158.71,531.74,426.57000000000005,True,person,0.8481594324111938,0.7185791843959239,True,person,0.8485409617424011,0.6992168069570998,True,False,-0.0003815293312072754,0.019362377438824185,True
000000152771.jpg,attack_02,car,1.54,259.7,66.04,291.61,True,car,0.8798825740814209,0.9423222032372897,True,car,0.7933163642883301,0.7797020500902085,True,False,0.08656620979309082,0.16262015314708111,True
000000153011.jpg,attack_02,car,326.24,217.04,398.42,253.29,True,car,0.468652606010437,0.948771385134588,True,car,0.8120371103286743,0.9646432227579662,True,False,-0.3433845043182373,-0.015871837623378182,True
000000155145.jpg,attack_02,person,117.75,194.34,145.26,226.26,True,person,0.8616451025009155,0.890374321861168,True,person,0.8440805077552795,0.8699257095716919,True,False,0.017564594745635986,0.020448612289476142,True
000000157928.jpg,attack_02,car,0.0,99.48,108.92,247.37,True,car,0.9288063049316406,0.9225869089172891,True,car,0.9198306202888489,0.9213428892698352,True,False,0.008975684642791748,0.001244019647453909,True
000000158956.jpg,attack_02,person,169.04,39.16,492.80999999999995,418.30999999999995,True,person,0.9610686302185059,0.974792615677625,True,person,0.9547372460365295,0.9743360447382032,True,False,0.006331384181976318,0.0004565709394217521,True
000000160012.jpg,attack_02,car,507.6,5.78,613.6800000000001,73.2,True,car,0.8410305976867676,0.760425652863256,True,car,0.8228952288627625,0.5662288515200898,True,False,0.018135368824005127,0.1941968013431662,True
000000161609.jpg,attack_02,person,278.29,67.78,640.0,475.51,True,person,0.2598678469657898,0.9568814884088962,True,person,0.8659079670906067,0.9443549893289418,True,False,-0.6060401201248169,0.0125264990799544,True
000000161781.jpg,attack_02,person,260.63,20.33,466.26,363.45,True,person,0.9556778073310852,0.9786841219425704,True,person,0.9493114948272705,0.9815810004155027,True,False,0.006366312503814697,-0.002896878472932296,True
000000162858.jpg,attack_02,car,50.42,345.2,208.19,477.17999999999995,True,car,0.9283033013343811,0.9025429210898166,True,car,0.9254873394966125,0.8964080814171025,True,False,0.0028159618377685547,0.00613483967271411,True
000000166391.jpg,attack_02,car,577.57,336.36,639.85,381.55,True,car,0.42968666553497314,0.9470502606884057,True,car,0.40649616718292236,0.9432754528281322,True,False,0.02319049835205078,0.0037748078602735102,True
000000167067.jpg,attack_02,person,3.37,0.0,375.0,493.26,True,person,0.9675728678703308,0.9805724647260291,True,person,0.9640489220619202,0.9829093455622496,True,False,0.0035239458084106445,-0.002336880836220523,True
000000171382.jpg,attack_02,car,0.0,175.45,275.42,277.41999999999996,True,car,0.8154965043067932,0.988318839422983,True,car,0.7973378896713257,0.9888644676132783,True,False,0.01815861463546753,-0.0005456281902952442,True
000000172330.jpg,attack_02,car,61.48,1.08,639.64,311.72999999999996,True,car,0.9480504989624023,0.993976566382758,True,car,0.9075819849967957,0.9852963192739742,True,False,0.04046851396560669,0.00868024710878379,True
000000173799.jpg,attack_02,person,8.24,176.63,175.45000000000002,515.76,True,person,0.9477348923683167,0.9651834436917022,True,person,0.9491307139396667,0.9656504420721674,True,False,-0.0013958215713500977,-0.00046699838046526665,True
000000174123.jpg,attack_02,person,117.11,345.77,268.37,399.0,True,person,0.7046456933021545,0.9494308000311611,True,person,0.6091726422309875,0.9557421305925519,True,False,0.09547305107116699,-0.006311330561390771,True
000000174482.jpg,attack_02,car,148.45,71.56,240.45,115.83000000000001,True,car,0.9134225845336914,0.9180214264471421,True,car,0.9080883860588074,0.9167399706485297,True,False,0.005334198474884033,0.0012814557986123853,True
000000175438.jpg,attack_02,car,166.0,205.0,344.0,245.0,False,,,,False,,,,False,False,,,False
000000176606.jpg,attack_02,car,63.32,195.27,128.52,249.29000000000002,True,car,0.9225687980651855,0.9667558071207438,True,car,0.9266729950904846,0.9628826353226404,True,False,-0.004104197025299072,0.0038731717981034253,True
000000177489.jpg,attack_02,person,59.08,118.23,350.18,472.70000000000005,True,person,0.9472858309745789,0.9579392138297295,True,person,0.9321503043174744,0.9422977253449609,True,False,0.015135526657104492,0.01564148848476854,True
000000177893.jpg,attack_02,car,580.09,199.39,614.4300000000001,222.17999999999998,True,car,0.42391762137413025,0.6442765664518363,True,car,0.3933073878288269,0.6247316186994002,True,False,0.030610233545303345,0.019544947752436093,True
000000181499.jpg,attack_02,person,167.16,382.73,288.2,506.08000000000004,True,person,0.8083722591400146,0.9078959665285351,True,person,0.7456311583518982,0.9248030359547305,True,False,0.06274110078811646,-0.016907069426195354,True
000000181542.jpg,attack_02,car,1.2,130.33,122.71000000000001,202.27,True,car,0.8721152544021606,0.9394211146192479,True,car,0.870484471321106,0.9432557637022644,True,False,0.0016307830810546875,-0.0038346490830164504,True
000000182155.jpg,attack_02,person,94.77,22.37,592.57,420.79,True,person,0.7895229458808899,0.9393307655072161,False,,,,True,True,,,False
000000188296.jpg,attack_02,car,1.37,288.53,119.06,388.43999999999994,True,car,0.8226375579833984,0.9514478985057963,True,car,0.5346145033836365,0.9465179205480939,True,False,0.28802305459976196,0.004929977957702336,True
000000191845.jpg,attack_02,person,0.0,0.0,639.0,360.0,False,,,,False,,,,False,False,,,False
000000193717.jpg,attack_02,car,0.0,173.74,40.95,221.97,True,car,0.6253438591957092,0.805132828326819,True,car,0.5356519818305969,0.8154889204625696,True,False,0.0896918773651123,-0.010356092135750616,True
000000194716.jpg,attack_02,car,544.55,1.0,640.0,30.14,True,car,0.5004523396492004,0.7054721474738428,True,car,0.42727917432785034,0.6976338467258647,True,False,0.0731731653213501,0.007838300747978089,True
000000206487.jpg,attack_02,car,0.0,209.63,239.71,479.55,True,car,0.9551488161087036,0.8501131400850136,True,car,0.9247294068336487,0.863810603964494,True,False,0.03041940927505493,-0.013697463879480454,True
000000207844.jpg,attack_02,person,36.0,227.0,626.0,408.0,False,,,,False,,,,False,False,,,False
000000213255.jpg,attack_02,car,192.26,135.79,345.33,219.47,True,car,0.9160608053207397,0.8822031644546781,True,car,0.907140851020813,0.8904456825367887,True,False,0.008919954299926758,-0.008242518082110628,True
000000213605.jpg,attack_02,car,358.87,445.2,479.99,592.55,True,car,0.9361073970794678,0.9813605880151471,True,car,0.9188520312309265,0.9825468855105027,True,False,0.01725536584854126,-0.0011862974953555927,True
000000214539.jpg,attack_02,person,1.0,55.0,570.0,294.0,False,,,,False,,,,False,False,,,False
000000217872.jpg,attack_02,person,150.12,167.73,298.1,242.67,True,person,0.9310300946235657,0.8596137983389905,True,person,0.9205054044723511,0.8634157518454295,True,False,0.0105246901512146,-0.003801953506438971,True
000000220732.jpg,attack_02,car,450.25,236.03,627.26,277.82,True,car,0.4968925714492798,0.6053750408907309,True,car,0.4990300238132477,0.5007306942375552,True,False,-0.0021374523639678955,0.10464434665317568,True
000000222094.jpg,attack_02,car,21.72,215.19,111.84,242.53,True,car,0.7624145746231079,0.880145118811548,True,car,0.7188858985900879,0.8331804127756516,True,False,0.04352867603302002,0.04696470603589642,True
000000225532.jpg,attack_02,car,368.55,220.61,500.0,351.09000000000003,True,car,0.8681678771972656,0.9044458237130665,True,car,0.8399578928947449,0.9444693970524749,True,False,0.028209984302520752,-0.040023573339408425,True
000000227511.jpg,attack_02,car,65.73,286.89,226.22000000000003,375.0,True,car,0.9524769186973572,0.980136172436011,True,car,0.9532304406166077,0.9796823911995228,True,False,-0.0007535219192504883,0.00045378123648820434,True
000000228436.jpg,attack_02,car,263.0,125.0,555.0,170.0,False,,,,False,,,,False,False,,,False
000000230819.jpg,attack_02,person,202.06,153.38,282.7,274.59,True,person,0.9564215540885925,0.9686154670632728,True,person,0.9541648626327515,0.96988293137878,True,False,0.0022566914558410645,-0.0012674643155071719,True
000000236599.jpg,attack_02,person,410.66,264.84,438.32000000000005,299.10999999999996,True,person,0.6917107105255127,0.8576982188868069,True,person,0.5833129286766052,0.8626575894573336,True,False,0.10839778184890747,-0.0049593705705267555,True
000000237118.jpg,attack_02,person,239.64,150.6,466.37,618.4,True,person,0.9568926692008972,0.9560896339949234,True,person,0.9571853876113892,0.9534130094440536,True,False,-0.00029271841049194336,0.0026766245508698105,True
000000238410.jpg,attack_02,person,374.37,200.81,626.29,446.98,True,person,0.3982127904891968,0.9176062528031257,True,person,0.42254284024238586,0.9136278704891708,True,False,-0.024330049753189087,0.003978382313954865,True
000000249180.jpg,attack_02,person,139.76,210.85,200.48999999999998,414.23,True,person,0.8350576162338257,0.8837754450090058,True,person,0.8390735983848572,0.8954656791469532,True,False,-0.004015982151031494,-0.011690234137947342,True
000000255917.jpg,attack_02,car,59.0,253.0,311.0,337.0,False,,,,False,,,,False,False,,,False
000000261318.jpg,attack_02,person,91.6,179.08,304.12,577.32,True,person,0.9330808520317078,0.6824161058727836,True,person,0.25049346685409546,0.9399515606504769,True,False,0.6825873851776123,-0.25753545477769335,True
000000263594.jpg,attack_02,car,33.89,142.15,459.66999999999996,290.49,True,car,0.9549483060836792,0.9538760521114582,True,car,0.957708477973938,0.9538468691520264,True,False,-0.002760171890258789,2.9182959431772737e-05,True
000000263969.jpg,attack_02,person,224.81,57.57,638.79,600.4000000000001,True,person,0.9438046216964722,0.9747798228767934,True,person,0.2687836289405823,0.9522919274383185,True,False,0.6750209927558899,0.02248789543847496,True
000000269942.jpg,attack_02,car,92.42,460.03,151.84,508.91999999999996,True,car,0.9153011441230774,0.985517364693532,True,car,0.920042097568512,0.979934608343471,True,False,-0.00474095344543457,0.005582756350061002,True
