image_name,attack_id,target_class,gt_x1,gt_y1,gt_x2,gt_y2,clean_detected,clean_class,clean_confidence,clean_iou,patched_detected,patched_class,patched_confidence,patched_iou,eligible,attack_success,confidence_drop,iou_drop,both_valid
000000001296.jpg,attack_02,person,7.16,1.57,427.0,635.84,True,person,0.941222071647644,0.9799821848632404,True,person,0.9404028654098511,0.9806192832011101,True,False,0.0008192062377929688,-0.0006370983378697348,True
000000001353.jpg,attack_02,person,138.58,198.11,266.63,382.65,True,person,0.6372838616371155,0.8229836311553971,True,person,0.6130635142326355,0.7859052975991535,True,False,0.02422034740447998,0.03707833355624357,True
000000001532.jpg,attack_02,car,225.05,361.7,420.44,480.0,True,car,0.7729439735412598,0.9339041520443777,True,car,0.5946935415267944,0.9315660648512746,True,False,0.17825043201446533,0.0023380871931031333,True
000000005001.jpg,attack_02,person,354.88,91.69,517.75,470.29,True,person,0.5411677956581116,0.6732850334825341,True,person,0.4884531795978546,0.9008131087899266,True,False,0.05271461606025696,-0.2275280753073925,True
000000005193.jpg,attack_02,person,1.91,89.78,218.71,420.22,True,person,0.9330663681030273,0.9689279120767302,True,person,0.9333127737045288,0.9709789848868199,True,False,-0.00024640560150146484,-0.002051072810089649,True
000000009590.jpg,attack_02,person,0.0,52.78,237.01,427.0,True,person,0.7783121466636658,0.9333243564716025,True,person,0.8234682679176331,0.9283374928259414,True,False,-0.045156121253967285,0.004986863645661144,True
000000012120.jpg,attack_02,person,1.0,0.0,639.0,289.0,False,,,,False,,,,False,False,,,False
000000015338.jpg,attack_02,car,0.0,187.2,32.65,214.57,False,,,,False,,,,False,False,,,False
000000017207.jpg,attack_02,car,482.06,82.4,638.63,318.28,False,,,,False,,,,False,False,,,False
000000018770.jpg,attack_02,person,173.91,0.72,640.0,422.93,True,person,0.904533863067627,0.909904769371576,True,person,0.7608417868614197,0.9396643347092228,True,False,0.14369207620620728,-0.029759565337646787,True
000000018837.jpg,attack_02,car,591.1,254.64,624.5,301.66999999999996,True,car,0.5346794128417969,0.7684895447923519,True,car,0.5149233937263489,0.7696872555209876,True,False,0.019756019115447998,-0.0011977107286357258,True
000000021839.jpg,attack_02,car,0.0,456.46,32.44,518.59,True,car,0.5585028529167175,0.7431591138145074,True,car,0.5259304642677307,0.7200577985001069,True,False,0.032572388648986816,0.023101315314400517,True
000000024243.jpg,attack_02,person,41.88,60.24,307.11,473.66,True,person,0.9563772678375244,0.9720274573736937,True,person,0.9462912678718567,0.9705068828926547,True,False,0.010085999965667725,0.0015205744810389277,True
000000025393.jpg,attack_02,car,19.79,198.03,69.71000000000001,240.24,True,car,0.7393772006034851,0.6730601312301493,True,car,0.37811481952667236,0.6352979733607901,True,False,0.36126238107681274,0.037762157869359214,True
000000026926.jpg,attack_02,car,134.13,159.86,208.58999999999997,245.14000000000001,True,car,0.7765769362449646,0.8084697928986152,True,car,0.6893254518508911,0.7993833398453031,True,False,0.08725148439407349,0.009086453053312127,True
000000033759.jpg,attack_02,person,77.02,56.48,269.07,449.81,True,person,0.9240739345550537,0.9600497608147868,True,person,0.9185013771057129,0.9523125586730303,True,False,0.00557255744934082,0.0077372021417564385,True
000000033854.jpg,attack_02,car,0.96,217.83,269.28,420.75,True,car,0.8341115117073059,0.9446013038546102,True,car,0.6007463932037354,0.9548378524589957,True,False,0.23336511850357056,-0.010236548604385498,True
000000035682.jpg,attack_02,person,96.36,2.97,353.8,309.31,True,person,0.9103830456733704,0.888529348927494,True,person,0.9107240438461304,0.8834799206599796,True,False,-0.00034099817276000977,0.005049428267514422,True
000000040083.jpg,attack_02,car,134.63,136.24,253.51,209.29000000000002,True,car,0.8633081316947937,0.9676608031516577,True,car,0.8559135794639587,0.9722784216649842,True,False,0.007394552230834961,-0.004617618513326538,True
