attack_id,image_id,target_class,clean_image,patched_image,clean_detected,patched_detected,clean_confidence,patched_confidence,clean_bbox_x1,clean_bbox_y1,clean_bbox_x2,clean_bbox_y2,patched_bbox_x1,patched_bbox_y1,patched_bbox_x2,patched_bbox_y2,clean_iou,patched_iou,confidence_drop,iou_drop,eligible,attack_success
attack_02,1296,person,D:\project CS\Faster-RCNN-COCO-Attack\source_data\attack_02\clean_images\000000001296.jpg,D:\project CS\Faster-RCNN-COCO-Attack\source_data\attack_02\patched_images\000000001296.jpg,True,True,0.9993643164634705,0.9992081522941589,1.181684136390686,0.0,427.0,640.0,6.17988920211792,9.626999855041504,423.83502197265625,610.2329711914062,0.9771329801916545,0.9377134482065665,0.00015616416931152344,0.03941953198508796,True,False
attack_02,1353,person,D:\project CS\Faster-RCNN-COCO-Attack\source_data\attack_02\clean_images\000000001353.jpg,D:\project CS\Faster-RCNN-COCO-Attack\source_data\attack_02\patched_images\000000001353.jpg,True,True,0.9444759488105774,0.9787570834159851,142.26817321777344,178.42254638671875,264.9278259277344,381.8006896972656,143.46156311035156,182.71356201171875,263.4705810546875,377.87530517578125,0.8650896678151949,0.8467465374922837,-0.034281134605407715,0.01834313032291124,True,False
attack_02,1532,car,D:\project CS\Faster-RCNN-COCO-Attack\source_data\attack_02\clean_images\000000001532.jpg,D:\project CS\Faster-RCNN-COCO-Attack\source_data\attack_02\patched_images\000000001532.jpg,True,True,0.9553494453430176,0.9618535041809082,219.98497009277344,353.9073181152344,425.8625183105469,480.0000305175781,222.18031311035156,357.79998779296875,418.58892822265625,479.46832275390625,0.8904060513744173,0.9411263755314655,-0.006504058837890625,-0.05072032415704819,True,False
attack_02,5001,person,D:\project CS\Faster-RCNN-COCO-Attack\source_data\attack_02\clean_images\000000005001.jpg,D:\project CS\Faster-RCNN-COCO-Attack\source_data\attack_02\patched_images\000000005001.jpg,True,True,0.9962729215621948,0.9949440360069275,363.3580627441406,93.38005828857422,522.2603759765625,480.0000305175781,355.97381591796875,91.17800903320312,522.596923828125,480.0000305175781,0.896562320862012,0.9393813283989809,0.001328885555267334,-0.04281900753696888,True,False
attack_02,5193,person,D:\project CS\Faster-RCNN-COCO-Attack\source_data\attack_02\clean_images\000000005193.jpg,D:\project CS\Faster-RCNN-COCO-Attack\source_data\attack_02\patched_images\000000005193.jpg,True,True,0.9986143112182617,0.9906909465789795,0.48983854055404663,76.03256225585938,229.6869354248047,425.0,0.0,86.96977996826172,224.7599334716797,425.0,0.8956903068252561,0.9429256902820794,0.007923364639282227,-0.04723538345682332,True,False
attack_02,9590,person,D:\project CS\Faster-RCNN-COCO-Attack\source_data\attack_02\clean_images\000000009590.jpg,D:\project CS\Faster-RCNN-COCO-Attack\source_data\attack_02\patched_images\000000009590.jpg,True,True,0.9992978572845459,0.9975149631500244,0.0,44.64965057373047,378.677734375,425.0585632324219,0.5513790845870972,56.01475524902344,248.67623901367188,421.92926025390625,0.6105612105566265,0.9307347238284551,0.0017828941345214844,-0.32017351327182864,True,False
attack_02,12120,person,D:\project CS\Faster-RCNN-COCO-Attack\source_data\attack_02\clean_images\000000012120.jpg,D:\project CS\Faster-RCNN-COCO-Attack\source_data\attack_02\patched_images\000000012120.jpg,False,False,,,,,,,,,,,,,,,False,False
attack_02,15338,car,D:\project CS\Faster-RCNN-COCO-Attack\source_data\attack_02\clean_images\000000015338.jpg,D:\project CS\Faster-RCNN-COCO-Attack\source_data\attack_02\patched_images\000000015338.jpg,True,True,0.6818952560424805,0.6942813992500305,0.16037732362747192,188.1228485107422,32.72197341918945,217.03550720214844,0.41028568148612976,187.8485870361328,32.62868881225586,217.36666870117188,0.88055431841486,0.8751559291451636,-0.012386143207550049,0.00539838926969638,True,False
attack_02,17207,car,D:\project CS\Faster-RCNN-COCO-Attack\source_data\attack_02\clean_images\000000017207.jpg,D:\project CS\Faster-RCNN-COCO-Attack\source_data\attack_02\patched_images\000000017207.jpg,True,True,0.357791930437088,0.29135313630104065,481.0859069824219,85.64977264404297,638.0460815429688,317.543701171875,481.9154968261719,82.13545989990234,637.8043823242188,320.7996826171875,0.9734807377658364,0.9822763581551148,0.06643879413604736,-0.008795620389278391,True,False
attack_02,18770,person,D:\project CS\Faster-RCNN-COCO-Attack\source_data\attack_02\clean_images\000000018770.jpg,D:\project CS\Faster-RCNN-COCO-Attack\source_data\attack_02\patched_images\000000018770.jpg,True,True,0.9992569088935852,0.9993700385093689,202.9010009765625,2.367841958999634,639.9999389648438,428.0000305175781,193.5714874267578,3.040445327758789,639.9999389648438,428.0000305175781,0.9237367390928257,0.9417204353004986,-0.0001131296157836914,-0.017983696207672928,True,False
