image_name,attack_id,target_class,gt_x1,gt_y1,gt_x2,gt_y2,clean_detected,clean_class,clean_confidence,clean_iou,patched_detected,patched_class,patched_confidence,patched_iou,eligible,attack_success,confidence_drop,iou_drop,both_valid
000000001532.jpg,attack_03,car,225.05,361.7,420.44,480.0,True,car,0.7729439735412598,0.9339041520443777,True,car,0.7874338626861572,0.9332223729707552,True,False,-0.014489889144897461,0.000681779073622546,True
000000009400.jpg,attack_03,person,447.9,89.27,640.0,365.39,True,person,0.8077874779701233,0.8487550269084235,True,person,0.7842637300491333,0.8730347566059296,True,False,0.02352374792098999,-0.024279729697506025,True
000000009769.jpg,attack_03,person,139.51,200.68,183.29,274.57,True,person,0.6865274906158447,0.8386733995343241,True,person,0.7373958826065063,0.9325656746452912,True,False,-0.05086839199066162,-0.0938922751109671,True
000000009891.jpg,attack_03,car,284.76,79.89,640.0,299.94,True,car,0.8726582527160645,0.739380297252237,True,car,0.8139722347259521,0.7391752126652638,True,False,0.058686017990112305,0.0002050845869732143,True
000000013659.jpg,attack_03,person,152.06,217.16,379.74,479.02,True,person,0.9198518991470337,0.9889840665270943,True,person,0.9172894358634949,0.9890697658251307,True,False,0.0025624632835388184,-8.569929803647902e-05,True
000000014226.jpg,attack_03,person,208.65,30.81,541.62,370.27,True,person,0.880337655544281,0.971883809449767,True,person,0.8723557591438293,0.9709212683027187,True,False,0.00798189640045166,0.0009625411470483014,True
000000017178.jpg,attack_03,car,433.73,108.19,640.0,427.0,True,car,0.9282331466674805,0.975438026172539,True,car,0.9380475282669067,0.9742544096044083,True,False,-0.00981438159942627,0.0011836165681307076,True
000000023126.jpg,attack_03,person,166.6,14.73,278.89,348.84000000000003,True,person,0.8608356714248657,0.9150703110935936,True,person,0.8605682849884033,0.911783205700609,True,False,0.00026738643646240234,0.0032871053929846017,True
000000027696.jpg,attack_03,person,1.84,0.92,341.82,70.94,False,,,,True,person,0.541401743888855,0.5148504060322051,False,False,,,False
000000027768.jpg,attack_03,car,573.62,373.75,611.82,455.08,True,car,0.39157813787460327,0.8653190498775813,True,car,0.35559916496276855,0.8704017844840316,True,False,0.03597897291183472,-0.0050827346064502565,True
000000029984.jpg,attack_03,person,218.91,208.42,264.8,253.58999999999997,True,person,0.8539984226226807,0.8329264374997504,True,person,0.8293918967247009,0.821840039513357,True,False,0.024606525897979736,0.011086397986393326,True
000000032570.jpg,attack_03,person,169.33,162.21,310.11,292.93,True,person,0.8951617479324341,0.9778410933525683,True,person,0.8898195028305054,0.9777406205570888,True,False,0.005342245101928711,0.0001004727954795337,True
000000032887.jpg,attack_03,person,373.29,119.19,499.13,464.53,True,person,0.8678944110870361,0.9434340281571965,True,person,0.8675376176834106,0.9456523260222234,True,False,0.0003567934036254883,-0.002218297865026919,True
000000033854.jpg,attack_03,car,0.96,217.83,269.28,420.75,True,car,0.8341115117073059,0.9446013038546102,True,car,0.7359046936035156,0.9542592461208519,True,False,0.09820681810379028,-0.009657942266241726,True
000000034139.jpg,attack_03,person,451.32,98.49,595.95,381.51,True,person,0.8885548114776611,0.6127881702202075,True,person,0.8804399371147156,0.611181057137,True,False,0.008114874362945557,0.0016071130832074898,True
000000039484.jpg,attack_03,car,36.82,365.51,266.1,437.0,True,car,0.8731566667556763,0.9749764951536677,True,car,0.8677273988723755,0.9722429392043281,True,False,0.005429267883300781,0.00273355594933955,True
000000040083.jpg,attack_03,car,134.63,136.24,253.51,209.29000000000002,True,car,0.8633081316947937,0.9676608031516577,True,car,0.860521674156189,0.9680342165650855,True,False,0.0027864575386047363,-0.0003734134134277811,True
000000041633.jpg,attack_03,car,561.27,326.88,627.7,371.01,True,car,0.5522949695587158,0.7807613052300046,True,car,0.4096665382385254,0.8028631491567214,True,False,0.14262843132019043,-0.02210184392671677,True
000000043737.jpg,attack_03,car,111.23,416.09,192.35000000000002,454.09,True,car,0.6268728375434875,0.9201399989967683,True,car,0.629619836807251,0.9464075322428489,True,False,-0.0027469992637634277,-0.026267533246080554,True
000000046872.jpg,attack_03,car,604.16,147.29,639.79,170.82,True,car,0.6576256155967712,0.8488970039544994,True,car,0.6347938776016235,0.8664693046624601,True,False,0.022831737995147705,-0.017572300707960675,True
000000049259.jpg,attack_03,person,165.3,56.78,285.70000000000005,135.68,True,person,0.9014484286308289,0.970171050402802,True,person,0.9075348973274231,0.9693445234923347,True,False,-0.006086468696594238,0.0008265269104673623,True
000000049759.jpg,attack_03,person,471.5,158.03,589.6800000000001,457.0,True,person,0.911751925945282,0.9553273927581398,True,person,0.9116039872169495,0.954615761602485,True,False,0.00014793872833251953,0.0007116311556548682,True
000000050679.jpg,attack_03,car,475.72,168.22,563.6,223.62,False,,,,False,,,,False,False,,,False
000000054593.jpg,attack_03,car,110.86,75.03,310.13,183.03,True,car,0.7161614298820496,0.9762421498513016,True,car,0.7427437901496887,0.972362702908112,True,False,-0.02658236026763916,0.003879446943189646,True
000000054967.jpg,attack_03,car,0.0,421.0,192.0,473.0,False,,,,False,,,,False,False,,,False
000000055150.jpg,attack_03,car,435.57,0.8,640.0,393.29,True,car,0.2771020233631134,0.8737925886960474,True,car,0.5272117257118225,0.8742741036594801,True,False,-0.2501097023487091,-0.0004815149634327387,True
000000057672.jpg,attack_03,person,417.03,191.5,484.16999999999996,289.63,False,,,,False,,,,False,False,,,False
000000059598.jpg,attack_03,person,587.74,46.78,639.86,232.71,True,person,0.5650043487548828,0.9338165126694554,True,person,0.5836678147315979,0.9160648687010338,True,False,-0.018663465976715088,0.01775164396842166,True
000000060823.jpg,attack_03,person,168.97,38.31,269.06,220.2,True,person,0.8168047070503235,0.9035951009588673,True,person,0.8152587413787842,0.870665338320515,True,False,0.0015459656715393066,0.032929762638352345,True
000000062353.jpg,attack_03,person,15.86,229.13,54.519999999999996,304.77,False,,,,True,person,0.3819599747657776,0.5444547064522759,False,False,,,False
