attack_id,image_id,target_class,clean_image,patched_image,clean_detected,patched_detected,clean_confidence,patched_confidence,clean_bbox_x1,clean_bbox_y1,clean_bbox_x2,clean_bbox_y2,patched_bbox_x1,patched_bbox_y1,patched_bbox_x2,patched_bbox_y2,clean_iou,patched_iou,confidence_drop,iou_drop,eligible,attack_success
attack_01,785,person,D:\project CS\Faster-RCNN-COCO-Attack\source_data\attack_01\clean_images\000000000785.jpg,D:\project CS\Faster-RCNN-COCO-Attack\source_data\attack_01\patched_images\000000000785.jpg,True,True,0.9997261166572571,0.9996474981307983,281.4225769042969,46.265052795410156,500.8974304199219,388.3650817871094,282.0614318847656,45.84281539916992,501.68072509765625,392.122802734375,0.9777258537425554,0.9791962242898354,7.861852645874023e-05,-0.0014703705472800532,True,False
attack_01,9891,person,D:\project CS\Faster-RCNN-COCO-Attack\source_data\attack_01\clean_images\000000009891.jpg,D:\project CS\Faster-RCNN-COCO-Attack\source_data\attack_01\patched_images\000000009891.jpg,True,True,0.9998072981834412,0.9997825026512146,205.09588623046875,96.54328155517578,347.8092041015625,418.2820129394531,205.42730712890625,97.01818084716797,348.28887939453125,421.8558044433594,0.911446947291538,0.9057983893395711,2.47955322265625e-05,0.005648557951966837,True,False
attack_01,11197,person,D:\project CS\Faster-RCNN-COCO-Attack\source_data\attack_01\clean_images\000000011197.jpg,D:\project CS\Faster-RCNN-COCO-Attack\source_data\attack_01\patched_images\000000011197.jpg,True,True,0.9987825751304626,0.999197781085968,310.3489990234375,110.3358383178711,361.80029296875,252.1549530029297,310.3014221191406,111.9598388671875,361.6779479980469,252.9017791748047,0.9496666617135786,0.9639497080639028,-0.0004152059555053711,-0.01428304635032418,True,False
attack_01,17178,car,D:\project CS\Faster-RCNN-COCO-Attack\source_data\attack_01\clean_images\000000017178.jpg,D:\project CS\Faster-RCNN-COCO-Attack\source_data\attack_01\patched_images\000000017178.jpg,True,True,0.9914229512214661,0.982344925403595,432.52337646484375,105.49948120117188,640.0,423.0832214355469,432.92047119140625,114.57415771484375,640.0,427.0,0.9738213735585163,0.9762204782926888,0.009078025817871094,-0.002399104734172486,True,False
attack_01,18150,person,D:\project CS\Faster-RCNN-COCO-Attack\source_data\attack_01\clean_images\000000018150.jpg,D:\project CS\Faster-RCNN-COCO-Attack\source_data\attack_01\patched_images\000000018150.jpg,True,True,0.9988585710525513,0.9979645013809204,0.21561327576637268,6.628473281860352,392.93695068359375,413.7191467285156,4.656187534332275,2.19873046875,402.1701354980469,443.94073486328125,0.8954196947472917,0.9478884545291127,0.0008940696716308594,-0.052468759781821084,True,False
attack_01,19786,person,D:\project CS\Faster-RCNN-COCO-Attack\source_data\attack_01\clean_images\000000019786.jpg,D:\project CS\Faster-RCNN-COCO-Attack\source_data\attack_01\patched_images\000000019786.jpg,True,True,0.9984048008918762,0.9992343187332153,264.0374755859375,30.681194305419922,482.60986328125,374.2025146484375,268.0404052734375,28.549203872680664,481.6225280761719,374.72515869140625,0.8835741313515526,0.8750359466010558,-0.0008295178413391113,0.008538184750496836,True,False
attack_01,38118,person,D:\project CS\Faster-RCNN-COCO-Attack\source_data\attack_01\clean_images\000000038118.jpg,D:\project CS\Faster-RCNN-COCO-Attack\source_data\attack_01\patched_images\000000038118.jpg,True,True,0.9996800422668457,0.9996742010116577,125.10746002197266,219.18002319335938,213.6065673828125,362.8253479003906,124.96025085449219,218.17184448242188,214.0186767578125,358.53558349609375,0.8694101648779421,0.8914613610222653,5.841255187988281e-06,-0.02205119614432316,True,False
attack_01,43737,car,D:\project CS\Faster-RCNN-COCO-Attack\source_data\attack_01\clean_images\000000043737.jpg,D:\project CS\Faster-RCNN-COCO-Attack\source_data\attack_01\patched_images\000000043737.jpg,True,True,0.9090190529823303,0.8026795983314514,110.0784683227539,416.3416748046875,185.2711181640625,450.4971008300781,109.49301147460938,418.74981689453125,178.56817626953125,452.9527282714844,0.8100557930184407,0.7330310690048032,0.1063394546508789,0.07702472401363747,True,False
attack_01,44590,car,D:\project CS\Faster-RCNN-COCO-Attack\source_data\attack_01\clean_images\000000044590.jpg,D:\project CS\Faster-RCNN-COCO-Attack\source_data\attack_01\patched_images\000000044590.jpg,True,True,0.7362544536590576,0.6709005832672119,574.506103515625,91.06253051757812,640.0,136.2974395751953,574.2948608398438,90.72660064697266,640.0,136.31820678710938,0.7273491747925627,0.7350280209765043,0.0653538703918457,-0.007678846183941657,True,False
attack_01,46463,person,D:\project CS\Faster-RCNN-COCO-Attack\source_data\attack_01\clean_images\000000046463.jpg,D:\project CS\Faster-RCNN-COCO-Attack\source_data\attack_01\patched_images\000000046463.jpg,True,True,0.9652159810066223,0.8642523884773254,10.414947509765625,10.581192016601562,289.2575378417969,391.9212646484375,0.463226318359375,16.798629760742188,244.2053680419922,397.56427001953125,0.7952011329357198,0.8756614971331758,0.10096359252929688,-0.08046036419745595,True,False
