attack_id,image_id,target_class,clean_image,patched_image,clean_detected,patched_detected,clean_confidence,patched_confidence,clean_bbox,patched_bbox,clean_iou,patched_iou,confidence_drop,iou_drop,eligible,attack_success,clean_prediction_count,patched_prediction_count,inference_time_ms_clean,inference_time_ms_patched
attack_04,1532,car,D:\project CS\RT-DETRv2-COCO-Attack\source_data\attack_04\clean_images\000000001532.jpg,D:\project CS\RT-DETRv2-COCO-Attack\source_data\attack_04\patched_images\000000001532.jpg,True,True,0.9160691499710083,0.935842752456665,"[223.55413818359375, 356.657958984375, 423.3026123046875, 478.8628234863281]","[223.4134063720703, 356.6988220214844, 423.454345703125, 478.87432861328125]",0.929362057080753,0.9284123062562657,-0.01977360248565674,0.0009497508244873387,True,False,300,300,54.29059999732999,54.91249999613501
attack_04,7281,person,D:\project CS\RT-DETRv2-COCO-Attack\source_data\attack_04\clean_images\000000007281.jpg,D:\project CS\RT-DETRv2-COCO-Attack\source_data\attack_04\patched_images\000000007281.jpg,True,True,0.8944956660270691,0.8544872403144836,"[391.1504821777344, 132.97384643554688, 466.76348876953125, 297.4468688964844]","[391.9508056640625, 132.53842163085938, 466.8047790527344, 297.29412841796875]",0.5820709650526903,0.574816091912063,0.04000842571258545,0.007254873140627338,True,False,300,300,58.509199996478856,58.80030000116676
attack_04,8211,person,D:\project CS\RT-DETRv2-COCO-Attack\source_data\attack_04\clean_images\000000008211.jpg,D:\project CS\RT-DETRv2-COCO-Attack\source_data\attack_04\patched_images\000000008211.jpg,True,True,0.9433120489120483,0.9429152607917786,"[325.11065673828125, 202.2179412841797, 406.57305908203125, 351.1244201660156]","[325.258544921875, 202.23440551757812, 406.51153564453125, 351.09112548828125]",0.9217915555639427,0.9225522758808877,0.0003967881202697754,-0.0007607203169450738,True,False,300,300,54.30280000291532,54.90519999875687
attack_04,8690,person,D:\project CS\RT-DETRv2-COCO-Attack\source_data\attack_04\clean_images\000000008690.jpg,D:\project CS\RT-DETRv2-COCO-Attack\source_data\attack_04\patched_images\000000008690.jpg,True,True,0.9590600728988647,0.9560006856918335,"[127.50065612792969, 22.011795043945312, 351.3963623046875, 395.78466796875]","[129.2582550048828, 22.10331916809082, 351.55694580078125, 396.788818359375]",0.9475238890549961,0.9575788915020912,0.00305938720703125,-0.010055002447095118,True,False,300,300,55.58779999410035,56.03069999779109
attack_04,10363,car,D:\project CS\RT-DETRv2-COCO-Attack\source_data\attack_04\clean_images\000000010363.jpg,D:\project CS\RT-DETRv2-COCO-Attack\source_data\attack_04\patched_images\000000010363.jpg,True,True,0.9341886043548584,0.9594084620475769,"[89.795166015625, 23.859302520751953, 640.5091552734375, 356.7826232910156]","[90.48458099365234, 26.049535751342773, 640.5858154296875, 356.8434753417969]",0.9749640051484618,0.9825999343033647,-0.025219857692718506,-0.007635929154902854,True,False,300,300,55.56400000205031,55.789300000469666
attack_04,11197,car,D:\project CS\RT-DETRv2-COCO-Attack\source_data\attack_04\clean_images\000000011197.jpg,D:\project CS\RT-DETRv2-COCO-Attack\source_data\attack_04\patched_images\000000011197.jpg,True,True,0.9453813433647156,0.9352968335151672,"[400.7809753417969, 154.45986938476562, 486.1455078125, 193.2537384033203]","[401.1815185546875, 154.544189453125, 485.9875793457031, 193.0410614013672]",0.9541055754882046,0.9411565467007726,0.01008450984954834,0.012949028787431982,True,False,300,300,54.642400005832314,54.00229999941075
attack_04,15338,car,D:\project CS\RT-DETRv2-COCO-Attack\source_data\attack_04\clean_images\000000015338.jpg,D:\project CS\RT-DETRv2-COCO-Attack\source_data\attack_04\patched_images\000000015338.jpg,True,False,0.4380539059638977,,"[0.18478870391845703, 187.82080078125, 32.61265182495117, 216.62054443359375]",,0.9034439506563378,,,,True,True,300,300,54.458799997519236,54.396200001065154
attack_04,16228,person,D:\project CS\RT-DETRv2-COCO-Attack\source_data\attack_04\clean_images\000000016228.jpg,D:\project CS\RT-DETRv2-COCO-Attack\source_data\attack_04\patched_images\000000016228.jpg,False,False,,,,,,,,,False,False,300,300,54.3004999999539,54.129600001033396
attack_04,17029,car,D:\project CS\RT-DETRv2-COCO-Attack\source_data\attack_04\clean_images\000000017029.jpg,D:\project CS\RT-DETRv2-COCO-Attack\source_data\attack_04\patched_images\000000017029.jpg,True,True,0.8482272028923035,0.9507631659507751,"[52.758121490478516, 25.525001525878906, 563.2025146484375, 175.76104736328125]","[53.63983154296875, 24.60712432861328, 563.059326171875, 176.68121337890625]",0.9625364343050905,0.9640541633130654,-0.10253596305847168,-0.0015177290079748662,True,False,300,300,54.8179000033997,55.36519999441225
attack_04,17178,car,D:\project CS\RT-DETRv2-COCO-Attack\source_data\attack_04\clean_images\000000017178.jpg,D:\project CS\RT-DETRv2-COCO-Attack\source_data\attack_04\patched_images\000000017178.jpg,True,True,0.9294669032096863,0.9263838529586792,"[433.52276611328125, 107.7143325805664, 639.8374633789062, 421.5361022949219]","[433.46160888671875, 107.74048614501953, 639.8370361328125, 421.70440673828125]",0.9796577685458299,0.9799761957535568,0.00308305025100708,-0.00031842720772690125,True,False,300,300,54.45959999633487,54.62709999846993
attack_04,17207,car,D:\project CS\RT-DETRv2-COCO-Attack\source_data\attack_04\clean_images\000000017207.jpg,D:\project CS\RT-DETRv2-COCO-Attack\source_data\attack_04\patched_images\000000017207.jpg,True,False,0.4261917471885681,,"[481.6164855957031, 79.95928192138672, 639.9903564453125, 321.17889404296875]",,0.9667262789208877,,,,True,True,300,300,55.329500006337184,54.42619999666931
attack_04,17627,car,D:\project CS\RT-DETRv2-COCO-Attack\source_data\attack_04\clean_images\000000017627.jpg,D:\project CS\RT-DETRv2-COCO-Attack\source_data\attack_04\patched_images\000000017627.jpg,True,True,0.8910468220710754,0.891371488571167,"[30.050159454345703, 231.27377319335938, 122.80010223388672, 326.19989013671875]","[28.395395278930664, 214.1420135498047, 122.30086517333984, 325.7615051269531]",0.7635955738641846,0.653549413432888,-0.00032466650009155273,0.11004616043129667,True,False,300,300,54.064399999333546,53.824999995413236
attack_04,22705,person,D:\project CS\RT-DETRv2-COCO-Attack\source_data\attack_04\clean_images\000000022705.jpg,D:\project CS\RT-DETRv2-COCO-Attack\source_data\attack_04\patched_images\000000022705.jpg,True,True,0.9562077522277832,0.9566206932067871,"[141.18687438964844, 82.62580871582031, 364.11236572265625, 606.8477783203125]","[141.17198181152344, 82.73515319824219, 364.2089538574219, 607.00048828125]",0.980177080029126,0.9801739063123731,-0.00041294097900390625,3.1737167528467225e-06,True,False,300,300,55.03630000021076,55.71039999631466
attack_04,22755,car,D:\project CS\RT-DETRv2-COCO-Attack\source_data\attack_04\clean_images\000000022755.jpg,D:\project CS\RT-DETRv2-COCO-Attack\source_data\attack_04\patched_images\000000022755.jpg,True,True,0.39823925495147705,0.7117482423782349,"[363.96478271484375, 225.66722106933594, 421.3243103027344, 252.4011688232422]","[365.1655578613281, 226.5307159423828, 421.190185546875, 252.9510498046875]",0.8339264597466617,0.8634305501905204,-0.3135089874267578,-0.02950409044385871,True,False,300,300,54.13399999815738,54.64919999940321
attack_04,23272,car,D:\project CS\RT-DETRv2-COCO-Attack\source_data\attack_04\clean_images\000000023272.jpg,D:\project CS\RT-DETRv2-COCO-Attack\source_data\attack_04\patched_images\000000023272.jpg,True,True,0.9488325715065002,0.9361541867256165,"[0.34999847412109375, 1.0312423706054688, 500.3473815917969, 372.57891845703125]","[0.30305981636047363, -0.5592293739318848, 500.2782287597656, 374.18304443359375]",0.9909193484559565,0.9877475494030624,0.012678384780883789,0.0031717990528941087,True,False,300,300,56.27699999604374,56.21890000475105
attack_04,25424,person,D:\project CS\RT-DETRv2-COCO-Attack\source_data\attack_04\clean_images\000000025424.jpg,D:\project CS\RT-DETRv2-COCO-Attack\source_data\attack_04\patched_images\000000025424.jpg,True,True,0.9172954559326172,0.9190109372138977,"[126.35298156738281, 241.88519287109375, 313.25201416015625, 635.7356567382812]","[126.33045959472656, 241.05467224121094, 314.8461608886719, 636.3931274414062]",0.9519605349090586,0.9596754482343702,-0.0017154812812805176,-0.007714913325311601,True,False,300,300,54.32029999792576,54.47409999760566
attack_04,25603,person,D:\project CS\RT-DETRv2-COCO-Attack\source_data\attack_04\clean_images\000000025603.jpg,D:\project CS\RT-DETRv2-COCO-Attack\source_data\attack_04\patched_images\000000025603.jpg,True,True,0.9458253979682922,0.8361228108406067,"[317.2040710449219, 104.16203308105469, 639.9606323242188, 413.0558166503906]","[318.10223388671875, 104.3150405883789, 639.1223754882812, 371.4917297363281]",0.9605079493353805,0.8310734190395617,0.10970258712768555,0.12943453029581886,True,False,300,300,55.75350000435719,55.2735000019311
attack_04,26204,car,D:\project CS\RT-DETRv2-COCO-Attack\source_data\attack_04\clean_images\000000026204.jpg,D:\project CS\RT-DETRv2-COCO-Attack\source_data\attack_04\patched_images\000000026204.jpg,True,True,0.9514064788818359,0.9499735832214355,"[163.74473571777344, 245.9686279296875, 291.9891357421875, 332.18212890625]","[163.72463989257812, 246.032470703125, 291.92413330078125, 332.3525085449219]",0.9543706640920536,0.9524722347304985,0.0014328956604003906,0.001898429361555154,True,False,300,300,54.41660000360571,53.87190000328701
attack_04,32334,person,D:\project CS\RT-DETRv2-COCO-Attack\source_data\attack_04\clean_images\000000032334.jpg,D:\project CS\RT-DETRv2-COCO-Attack\source_data\attack_04\patched_images\000000032334.jpg,True,True,0.9034180641174316,0.9585490822792053,"[223.04501342773438, 0.3741931915283203, 640.052978515625, 476.7349853515625]","[221.60806274414062, -0.06973743438720703, 639.9218139648438, 477.6264343261719]",0.9707474903519426,0.9650120432318877,-0.05513101816177368,0.005735447120054915,True,False,300,300,55.206600001838524,55.11140000453452
attack_04,33005,person,D:\project CS\RT-DETRv2-COCO-Attack\source_data\attack_04\clean_images\000000033005.jpg,D:\project CS\RT-DETRv2-COCO-Attack\source_data\attack_04\patched_images\000000033005.jpg,True,True,0.9471554160118103,0.944884717464447,"[270.5765075683594, 149.0004425048828, 329.0222473144531, 331.7520751953125]","[270.6429443359375, 149.00445556640625, 328.7889404296875, 331.66094970703125]",0.9328416938251597,0.9296054302252557,0.0022706985473632812,0.0032362635999040323,True,False,300,300,54.20929999672808,54.72800000279676
attack_04,33221,person,D:\project CS\RT-DETRv2-COCO-Attack\source_data\attack_04\clean_images\000000033221.jpg,D:\project CS\RT-DETRv2-COCO-Attack\source_data\attack_04\patched_images\000000033221.jpg,True,True,0.883285641670227,0.9078675508499146,"[9.91635799407959, 104.05643463134766, 122.96064758300781, 332.1774597167969]","[10.217517852783203, 103.98543548583984, 140.523681640625, 331.9450988769531]",0.8271235739576204,0.9527510188180145,-0.0245819091796875,-0.12562744486039412,True,False,300,300,54.62189999525435,55.06279999826802
attack_04,40083,car,D:\project CS\RT-DETRv2-COCO-Attack\source_data\attack_04\clean_images\000000040083.jpg,D:\project CS\RT-DETRv2-COCO-Attack\source_data\attack_04\patched_images\000000040083.jpg,True,True,0.9446187019348145,0.9434438347816467,"[134.86245727539062, 137.7235870361328, 253.94508361816406, 209.86248779296875]","[134.8228759765625, 137.65965270996094, 253.94818115234375, 209.9569854736328]",0.9667198884679931,0.966637278121377,0.0011748671531677246,8.261034661605215e-05,True,False,300,300,55.94879999989644,55.72830000164686
attack_04,43737,car,D:\project CS\RT-DETRv2-COCO-Attack\source_data\attack_04\clean_images\000000043737.jpg,D:\project CS\RT-DETRv2-COCO-Attack\source_data\attack_04\patched_images\000000043737.jpg,True,True,0.2514527142047882,0.41190728545188904,"[112.25286865234375, 414.8611755371094, 190.4580078125, 452.40582275390625]","[112.0725326538086, 414.63433837890625, 192.7200164794922, 450.32403564453125]",0.8934845580849222,0.8554449174410043,-0.16045457124710083,0.03803964064391796,True,False,300,300,55.395399998815265,54.318100003001746
attack_04,44590,car,D:\project CS\RT-DETRv2-COCO-Attack\source_data\attack_04\clean_images\000000044590.jpg,D:\project CS\RT-DETRv2-COCO-Attack\source_data\attack_04\patched_images\000000044590.jpg,False,False,,,,,,,,,False,False,300,300,55.0911999962409,54.53459999989718
attack_04,46048,person,D:\project CS\RT-DETRv2-COCO-Attack\source_data\attack_04\clean_images\000000046048.jpg,D:\project CS\RT-DETRv2-COCO-Attack\source_data\attack_04\patched_images\000000046048.jpg,True,True,0.924586296081543,0.9190115928649902,"[407.40093994140625, 138.39895629882812, 504.2602844238281, 272.68682861328125]","[407.17083740234375, 138.06028747558594, 504.4445495605469, 272.622802734375]",0.9767381974096817,0.9792172684366576,0.005574703216552734,-0.0024790710269758653,True,False,300,300,54.77549999341136,54.62789999728557
attack_04,50811,person,D:\project CS\RT-DETRv2-COCO-Attack\source_data\attack_04\clean_images\000000050811.jpg,D:\project CS\RT-DETRv2-COCO-Attack\source_data\attack_04\patched_images\000000050811.jpg,True,True,0.9536462426185608,0.9543493986129761,"[73.19808959960938, 68.20207977294922, 463.110107421875, 493.8640441894531]","[73.30374145507812, 68.07959747314453, 462.0023193359375, 493.3020324707031]",0.9792029422526597,0.977724849896905,-0.0007031559944152832,0.0014780923557546899,True,False,300,300,55.273999998462386,54.68739999923855
attack_04,51610,person,D:\project CS\RT-DETRv2-COCO-Attack\source_data\attack_04\clean_images\000000051610.jpg,D:\project CS\RT-DETRv2-COCO-Attack\source_data\attack_04\patched_images\000000051610.jpg,True,True,0.9555028676986694,0.9374855756759644,"[345.48431396484375, 102.31473541259766, 591.3919067382812, 404.12054443359375]","[346.828369140625, 102.04222106933594, 591.35302734375, 404.51104736328125]",0.972891999148032,0.9698664709203516,0.018017292022705078,0.0030255282276804296,True,False,300,300,55.20019999676151,55.61619999934919
attack_04,52412,car,D:\project CS\RT-DETRv2-COCO-Attack\source_data\attack_04\clean_images\000000052412.jpg,D:\project CS\RT-DETRv2-COCO-Attack\source_data\attack_04\patched_images\000000052412.jpg,False,False,,,,,,,,,False,False,300,300,54.83970000204863,54.18199999985518
attack_04,53529,person,D:\project CS\RT-DETRv2-COCO-Attack\source_data\attack_04\clean_images\000000053529.jpg,D:\project CS\RT-DETRv2-COCO-Attack\source_data\attack_04\patched_images\000000053529.jpg,True,True,0.7034398317337036,0.5102006196975708,"[48.93017578125, 71.60585021972656, 147.81051635742188, 272.46527099609375]","[48.66880416870117, 71.12750244140625, 146.92031860351562, 272.58282470703125]",0.8727821918104203,0.8805479158569479,0.1932392120361328,-0.0077657240465276445,True,False,300,300,56.61099999997532,56.508499998017214
attack_04,54967,car,D:\project CS\RT-DETRv2-COCO-Attack\source_data\attack_04\clean_images\000000054967.jpg,D:\project CS\RT-DETRv2-COCO-Attack\source_data\attack_04\patched_images\000000054967.jpg,False,False,,,,,,,,,False,False,300,300,54.29790000198409,54.301999996823724
attack_04,55150,car,D:\project CS\RT-DETRv2-COCO-Attack\source_data\attack_04\clean_images\000000055150.jpg,D:\project CS\RT-DETRv2-COCO-Attack\source_data\attack_04\patched_images\000000055150.jpg,True,True,0.2566450536251068,0.46985843777656555,"[427.8674011230469, -0.5159187912940979, 639.83056640625, 422.54522705078125]","[420.1995849609375, -0.33353108167648315, 639.869140625, 422.6800537109375]",0.8933623401053681,0.8624441297487181,-0.21321338415145874,0.03091821035664999,True,False,300,300,55.66959999850951,55.7394000061322
attack_04,57150,person,D:\project CS\RT-DETRv2-COCO-Attack\source_data\attack_04\clean_images\000000057150.jpg,D:\project CS\RT-DETRv2-COCO-Attack\source_data\attack_04\patched_images\000000057150.jpg,True,True,0.8771600723266602,0.8604847192764282,"[38.86857223510742, 82.72945404052734, 123.808837890625, 266.5474853515625]","[41.71491622924805, 82.68829345703125, 125.24036407470703, 267.0236511230469]",0.9259009309984013,0.9129325254679467,0.016675353050231934,0.01296840553045464,True,False,300,300,55.506999997305684,55.690300003334414
