attack_id,image_id,target_class,clean_image,patched_image,clean_detected,patched_detected,clean_confidence,patched_confidence,clean_bbox_x1,clean_bbox_y1,clean_bbox_x2,clean_bbox_y2,patched_bbox_x1,patched_bbox_y1,patched_bbox_x2,patched_bbox_y2,clean_iou,patched_iou,confidence_drop,iou_drop,eligible,attack_success
attack_03,1532,car,D:\project CS\Faster-RCNN-COCO-Attack\source_data\attack_03\clean_images\000000001532.jpg,D:\project CS\Faster-RCNN-COCO-Attack\source_data\attack_03\patched_images\000000001532.jpg,True,True,0.9553494453430176,0.9654910564422607,219.98497009277344,353.9073181152344,425.8625183105469,480.0000305175781,220.03419494628906,354.4357604980469,424.9335632324219,480.0000305175781,0.8904060513744173,0.8984220078054347,-0.010141611099243164,-0.00801595643101738,True,False
attack_03,9400,person,D:\project CS\Faster-RCNN-COCO-Attack\source_data\attack_03\clean_images\000000009400.jpg,D:\project CS\Faster-RCNN-COCO-Attack\source_data\attack_03\patched_images\000000009400.jpg,True,True,0.9917609691619873,0.9924046397209167,452.2937316894531,91.92574310302734,639.0745239257812,410.4086608886719,449.4107971191406,84.70257568359375,639.9722900390625,372.17559814453125,0.8311930402159602,0.9531163867465895,-0.0006436705589294434,-0.1219233465306293,True,False
attack_03,9769,person,D:\project CS\Faster-RCNN-COCO-Attack\source_data\attack_03\clean_images\000000009769.jpg,D:\project CS\Faster-RCNN-COCO-Attack\source_data\attack_03\patched_images\000000009769.jpg,True,True,0.9811972975730896,0.9756556153297424,140.76243591308594,200.96661376953125,184.73878479003906,275.0562438964844,140.0311279296875,200.60621643066406,183.7014617919922,274.790771484375,0.9307893223105431,0.9750554848096791,0.005541682243347168,-0.04426616249913595,True,False
attack_03,9891,car,D:\project CS\Faster-RCNN-COCO-Attack\source_data\attack_03\clean_images\000000009891.jpg,D:\project CS\Faster-RCNN-COCO-Attack\source_data\attack_03\patched_images\000000009891.jpg,True,True,0.994659960269928,0.9959386587142944,330.033203125,90.61058807373047,634.2056274414062,310.3636474609375,326.07781982421875,91.57950592041016,638.562255859375,313.5455322265625,0.7827801325554168,0.789951093484279,-0.001278698444366455,-0.007170960928862269,True,False
attack_03,13659,person,D:\project CS\Faster-RCNN-COCO-Attack\source_data\attack_03\clean_images\000000013659.jpg,D:\project CS\Faster-RCNN-COCO-Attack\source_data\attack_03\patched_images\000000013659.jpg,True,True,0.9940654039382935,0.9896541237831116,146.2726287841797,216.2421875,381.1443176269531,479.7750549316406,148.11117553710938,220.64231872558594,382.87384033203125,476.8828430175781,0.9632268680442997,0.9496329390843143,0.004411280155181885,0.013593928959985346,True,False
attack_03,14226,person,D:\project CS\Faster-RCNN-COCO-Attack\source_data\attack_03\clean_images\000000014226.jpg,D:\project CS\Faster-RCNN-COCO-Attack\source_data\attack_03\patched_images\000000014226.jpg,True,True,0.9930427074432373,0.9959612488746643,209.82994079589844,24.351160049438477,553.9603271484375,368.53021240234375,214.4811248779297,25.90406036376953,550.199951171875,364.87420654296875,0.9383015235518928,0.9297460540676142,-0.002918541431427002,0.008555469484278544,True,False
attack_03,17178,car,D:\project CS\Faster-RCNN-COCO-Attack\source_data\attack_03\clean_images\000000017178.jpg,D:\project CS\Faster-RCNN-COCO-Attack\source_data\attack_03\patched_images\000000017178.jpg,True,True,0.9914229512214661,0.985696017742157,432.52337646484375,105.49948120117188,640.0,423.0832214355469,429.8417053222656,112.0584716796875,638.8868408203125,422.5675964355469,0.9738213735585163,0.9512423176383341,0.005726933479309082,0.022579055920182167,True,False
attack_03,23126,person,D:\project CS\Faster-RCNN-COCO-Attack\source_data\attack_03\clean_images\000000023126.jpg,D:\project CS\Faster-RCNN-COCO-Attack\source_data\attack_03\patched_images\000000023126.jpg,True,True,0.9994024038314819,0.9994111061096191,162.0101776123047,9.87609577178955,281.7943420410156,350.45355224609375,162.50283813476562,10.185882568359375,283.8113708496094,349.9542236328125,0.9196344901100668,0.910240797086357,-8.702278137207031e-06,0.009393693023709848,True,False
attack_03,27696,person,D:\project CS\Faster-RCNN-COCO-Attack\source_data\attack_03\clean_images\000000027696.jpg,D:\project CS\Faster-RCNN-COCO-Attack\source_data\attack_03\patched_images\000000027696.jpg,True,True,0.924098551273346,0.9213243126869202,92.74111938476562,0.8143139481544495,342.698974609375,59.623512268066406,96.63945770263672,0.6515340805053711,338.3090515136719,63.25749206542969,0.6122158319385508,0.6311227437517692,0.0027742385864257812,-0.018906911813218463,True,False
attack_03,27768,car,D:\project CS\Faster-RCNN-COCO-Attack\source_data\attack_03\clean_images\000000027768.jpg,D:\project CS\Faster-RCNN-COCO-Attack\source_data\attack_03\patched_images\000000027768.jpg,True,True,0.9794641733169556,0.9826226234436035,576.7576293945312,373.2696228027344,611.604248046875,456.6076354980469,577.1841430664062,372.9183044433594,611.3941650390625,454.1319274902344,0.8921224873700502,0.8770784484449606,-0.0031584501266479492,0.015044038925089542,True,False
