image_name,attack_id,target_class,gt_x1,gt_y1,gt_x2,gt_y2,clean_detected,clean_class,clean_confidence,clean_iou,patched_detected,patched_class,patched_confidence,patched_iou,eligible,attack_success,confidence_drop,iou_drop,both_valid
000000001532.jpg,attack_04,car,225.05,361.7,420.44,480.0,True,car,0.9069607853889465,0.9269706053637695,True,car,0.8618946671485901,0.9269331238125699,True,False,0.045066118240356445,3.7481551199647356e-05,True
000000007281.jpg,attack_04,person,344.85,132.99,473.26,299.35,True,person,0.2996721565723419,0.902714148742939,True,person,0.5212200880050659,0.9147463064940388,True,False,-0.221547931432724,-0.012032157751099781,True
000000008211.jpg,attack_04,person,325.94,203.2,410.52,353.78999999999996,True,person,0.948340892791748,0.9217920842998384,True,person,0.9467189908027649,0.922187151029999,True,False,0.0016219019889831543,-0.00039506673016065363,True
000000008690.jpg,attack_04,person,136.7,18.6,351.52,396.84000000000003,True,person,0.9420292973518372,0.9727558126560445,True,person,0.9355713725090027,0.9768028279195315,True,False,0.006457924842834473,-0.004047015263487053,True
000000010363.jpg,attack_04,car,90.83,27.17,640.0,361.0,True,car,0.8120935559272766,0.9787131397710053,True,car,0.9590323567390442,0.972999538581714,True,False,-0.14693880081176758,0.0057136011892913174,True
000000011197.jpg,attack_04,car,400.15,153.67,486.12,194.01999999999998,True,car,0.9327656626701355,0.9462685852550535,True,car,0.9338873624801636,0.9445379932620213,True,False,-0.0011216998100280762,0.001730591993032271,True
000000015338.jpg,attack_04,car,0.0,187.2,32.65,214.57,True,car,0.4664219319820404,0.8751715962496808,True,car,0.36047375202178955,0.8771751552664241,True,False,0.10594817996025085,-0.002003559016743317,True
000000016228.jpg,attack_04,person,13.0,166.0,629.0,293.0,False,,,,False,,,,False,False,,,False
000000017029.jpg,attack_04,car,56.09,25.89,569.5300000000001,178.33999999999997,True,car,0.9324854016304016,0.9738503472350686,True,car,0.9446064829826355,0.9695651936769716,True,False,-0.012121081352233887,0.004285153558096999,True
000000017178.jpg,attack_04,car,433.73,108.19,640.0,427.0,True,car,0.9616171717643738,0.9819547999126956,True,car,0.9607124924659729,0.981721492278049,True,False,0.0009046792984008789,0.00023330763464668447,True
