image_name,attack_id,target_class,gt_x1,gt_y1,gt_x2,gt_y2,clean_detected,clean_class,clean_confidence,clean_iou,patched_detected,patched_class,patched_confidence,patched_iou,eligible,attack_success,confidence_drop,iou_drop,both_valid
000000001532.jpg,attack_04,car,225.05,361.7,420.44,480.0,True,car,0.7729439735412598,0.9339041520443777,True,car,0.6446855068206787,0.9315682679948055,True,False,0.12825846672058105,0.00233588404957219,True
000000007281.jpg,attack_04,person,344.85,132.99,473.26,299.35,True,person,0.8041528463363647,0.6061126556171187,True,person,0.7541154623031616,0.6349555344593617,True,False,0.050037384033203125,-0.028842878842243014,True
000000008211.jpg,attack_04,person,325.94,203.2,410.52,353.78999999999996,True,person,0.9084331393241882,0.9228922860200856,True,person,0.9032350778579712,0.91930661882179,True,False,0.005198061466217041,0.0035856671982955612,True
000000008690.jpg,attack_04,person,136.7,18.6,351.52,396.84000000000003,True,person,0.8786511421203613,0.9632052315948438,True,person,0.8671356439590454,0.9600366985740652,True,False,0.011515498161315918,0.0031685330207786855,True
000000010363.jpg,attack_04,car,90.83,27.17,640.0,361.0,True,car,0.9348554015159607,0.9572942537316947,True,car,0.9595524668693542,0.9353361227337009,True,False,-0.024697065353393555,0.02195813099799382,True
000000011197.jpg,attack_04,car,400.15,153.67,486.12,194.01999999999998,True,car,0.8834037780761719,0.9575914887155706,True,car,0.8863995671272278,0.9589011508100264,True,False,-0.002995789051055908,-0.0013096620944557102,True
000000015338.jpg,attack_04,car,0.0,187.2,32.65,214.57,False,,,,False,,,,False,False,,,False
000000016228.jpg,attack_04,person,13.0,166.0,629.0,293.0,False,,,,False,,,,False,False,,,False
000000017029.jpg,attack_04,car,56.09,25.89,569.5300000000001,178.33999999999997,True,car,0.8336130976676941,0.9230675700635502,True,car,0.8443973660469055,0.917447329548009,True,False,-0.010784268379211426,0.005620240515541219,True
000000017178.jpg,attack_04,car,433.73,108.19,640.0,427.0,True,car,0.9282331466674805,0.975438026172539,True,car,0.9208776354789734,0.9741575906840354,True,False,0.00735551118850708,0.0012804354885036506,True
000000017207.jpg,attack_04,car,482.06,82.4,638.63,318.28,False,,,,False,,,,False,False,,,False
000000017627.jpg,attack_04,car,30.14,233.37,147.47,327.65,True,car,0.8374125957489014,0.7647096086357024,True,car,0.5031988024711609,0.646685760385343,True,False,0.3342137932777405,0.11802384825035939,True
000000022705.jpg,attack_04,person,143.5,83.4,363.05,608.6,True,person,0.9097974300384521,0.9900622689204541,True,person,0.9046318531036377,0.9933725868766194,True,False,0.005165576934814453,-0.0033103179561653207,True
000000022755.jpg,attack_04,car,362.56,228.16,420.77,253.84,True,car,0.2647847831249237,0.9342653748715228,False,,,,True,True,,,False
000000023272.jpg,attack_04,car,0.0,0.08,499.46,371.06,True,car,0.9524378776550293,0.98601639289013,True,car,0.7233403921127319,0.9898842009984135,True,False,0.22909748554229736,-0.003867808108283466,True
